imdbId,title,image,year,plot,directors,writers,top_cast
0077869,A Gyűrűk Ura,https://m.media-amazon.com/images/M/MV5BOGExMjIxNTMtY2M2NS00YTg0LTgyMDMtZWMyNDZmODZjZTVkXkEyXkFqcGdeQXVyNjc5NjEzNA@@._V1_FMjpg_UX1000_.jpg,1978,The Fellowship of the Ring embark on a journey to destroy the One Ring and end Sauron's reign over Middle-earth.,['Ralph Bakshi'],"['Chris Conkling', 'Peter S. Beagle', 'J.R.R. Tolkien']","['Christopher Guard', 'William Squire', 'Michael Scholes', 'John Hurt', 'Simon Chandler', 'Dominic Guard', 'Norman Bird', 'Michael Graham Cox', 'Anthony Daniels', 'David Buck', 'Peter Woodthorpe', 'Fraser Kerr', 'Philip Stone', 'Michael Deacon', 'André Morell', 'Alan Tilvern', 'Annette Crosbie', 'John Westbrook']"
0087803,1984,https://m.media-amazon.com/images/M/MV5BMWFkNzIzNDUtNWI1Mi00ODA2LTgyMTMtYTZiYWMxMDFlNmNhL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_FMjpg_UX1000_.jpg,1984,"In a totalitarian future society, a man, whose daily work is re-writing history, tries to rebel by falling in love.",['Michael Radford'],"['Michael Radford', 'George Orwell']","['John Hurt', 'Richard Burton', 'Suzanna Hamilton', 'Cyril Cusack', 'Gregor Fisher', 'James Walker', 'Andrew Wilde', 'David Trevena', 'David Cann', 'Anthony Benson', 'Peter Frye', 'Roger Lloyd Pack', 'Rupert Baderman', 'Corinna Seddon', 'Martha Parsey', 'Merelina Kendall', 'P.J. Nicholas', 'Lynne Radford']"
0093870,Robotzsaru,https://m.media-amazon.com/images/M/MV5BOTA2YzdhMzgtM2QzYS00NGUxLTgxOGMtY2FlNTkyNjI4ODcxXkEyXkFqcGdeQXVyNjM0NzMyNTQ@._V1_FMjpg_UX1000_.jpg,1987,"In a dystopic and crime-ridden Detroit, a terminally wounded cop returns to the force as a powerful cyborg haunted by submerged memories.",['Paul Verhoeven'],"['Edward Neumeier', 'Michael Miner']","['Peter Weller', 'Nancy Allen', ""Dan O'Herlihy"", 'Ronny Cox', 'Kurtwood Smith', 'Miguel Ferrer', 'Robert DoQui', 'Ray Wise', 'Felton Perry', 'Paul McCrane', 'Jesse D. Goins', 'Del Zamora', 'Calvin Jung', 'Rick Lieberman', 'Lee de Broux', 'Mark Carlton', 'Edward Edwards', 'Michael Gregory']"
0082398,Szigorúan bizalmas,https://m.media-amazon.com/images/M/MV5BN2RhOWEyM2UtNTYwMC00ZGUxLWFiMzktNTAzYjFjNmZlYzMyXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_FMjpg_UX1000_.jpg,1981,Secret service agent James Bond is assigned to find a missing British vessel equipped with a weapons encryption device and prevent it from falling into enemy hands.,['John Glen'],"['Richard Maibaum', 'Michael G. Wilson', 'Ian Fleming']","['Roger Moore', 'Carole Bouquet', 'Topol', 'Lynn-Holly Johnson', 'Julian Glover', 'Cassandra Harris', 'Jill Bennett', 'Michael Gothard', 'John Wyman', 'Jack Hedley', 'Lois Maxwell', 'Desmond Llewelyn', 'Geoffrey Keen', 'Walter Gotell', 'James Villiers', 'John Moreno', 'Charles Dance', 'Paul Angelis']"
0096787,Charlie - Minden kutya a mennybe jut,https://m.media-amazon.com/images/M/MV5BMTI4ZWRmNTAtOWIyZC00Njk0LWIzZGItYjE0NDVlM2Q4ZWJjXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_FMjpg_UX1000_.jpg,1989,"A canine angel, Charlie, sneaks back to earth from heaven but ends up befriending an orphan girl who can speak to animals. In the process, Charlie learns that friendship is the most heavenly... Read all","['Don Bluth', 'Gary Goldman', 'Dan Kuenster']","['Don Bluth', 'Ken Cromar', 'Gary Goldman']","['Dom DeLuise', 'Burt Reynolds', 'Loni Anderson', 'Judith Barsi', 'Earleen Carey', 'Candy Devine', 'Rob Fuller', 'Daryl Gilley', 'Anna Manahan', 'Melba Moore', 'Charles Nelson Reilly', 'Ken Page', 'Nigel Pegram', 'Godfrey Quigley', 'Jay Stevens', 'Vic Tayback', 'Kelly Briley', 'Cyndi Cozzo']"
0107120,Hókusz pókusz,https://m.media-amazon.com/images/M/MV5BNmM1YzBiNDYtNzY5YS00MzJjLWIyNTgtMWJhYjkxZDA1Y2VmXkEyXkFqcGdeQXVyMzQyMDgzOTU@._V1_FMjpg_UX1000_.jpg,1993,"A teenage boy named Max and his little sister move to Salem, where he struggles to fit in before awakening a trio of diabolical witches that were executed in the 17th century.",['Kenny Ortega'],"['David Kirschner', 'Mick Garris', 'Neil Cuthbert']","['Bette Midler', 'Sarah Jessica Parker', 'Kathy Najimy', 'Omri Katz', 'Thora Birch', 'Vinessa Shaw', 'Amanda Shepherd', 'Larry Bagby', 'Tobias Jelinek', 'Stephanie Faracy', 'Charles Rocket', 'Doug Jones', 'Karyn Malchus', 'Sean Murray', 'Steve Voboril', 'Norbert Weisser', 'Kathleen Freeman', 'D.A. Pauley']"
0059800,Tűzgolyó,https://m.media-amazon.com/images/M/MV5BZGNhYjM3ZmQtMTRlZS00YmZiLWFhYjktYWE3ZTk0MGY0MTIwXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_FMjpg_UX1000_.jpg,1965,James Bond heads to the Bahamas to recover two nuclear warheads stolen by S.P.E.C.T.R.E. Agent Emilio Largo in an international extortion scheme.,['Terence Young'],"['Richard Maibaum', 'John Hopkins', 'Jack Whittingham']","['Sean Connery', 'Claudine Auger', 'Adolfo Celi', 'Luciana Paluzzi', 'Rik Van Nutter', 'Guy Doleman', 'Molly Peters', 'Martine Beswick', 'Bernard Lee', 'Desmond Llewelyn', 'Lois Maxwell', 'Roland Culver', 'Earl Cameron', 'Paul Stassino', 'Rose Alba', 'Philip Locke', 'George Pravda', 'Michael Brennan']"
0098724,"Szex, hazugság, video",https://m.media-amazon.com/images/M/MV5BNDllYWVkOTQtZjRlMC00NWFjLWI0OGEtOWY4YzU4ZjMxYzg3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_FMjpg_UX1000_.jpg,1989,A sexually repressed woman's husband is having an affair with her sister. The arrival of a visitor with a rather unusual fetish changes everything.,['Steven Soderbergh'],['Steven Soderbergh'],"['James Spader', 'Andie MacDowell', 'Peter Gallagher', 'Laura San Giacomo', 'Ron Vawter', 'Steven Brill', 'Alexandra Root', 'Earl T. Taylor', 'David Foil']"
0112679,Baráti kör,https://m.media-amazon.com/images/M/MV5BZWEzZGJhNmYtOTkyYi00OTJhLWE3NTItOGFiNDEwYTc4Y2U3XkEyXkFqcGdeQXVyNzQ5MzY0NjM@._V1_FMjpg_UX1000_.jpg,1995,"Three women, who've been friends since childhood, meet at university in Dublin in 1957. Student and boyfriend life begins.","[""Pat O'Connor""]","['Andrew Davies', 'Maeve Binchy']","[""Chris O'Donnell"", 'Minnie Driver', ""Geraldine O'Rawe"", 'Saffron Burrows', 'Alan Cumming', 'Colin Firth', 'Aidan Gillen', 'Mick Lally', 'Britta Smith', 'John Kavanagh', 'Ruth McCabe', 'Ciarán Hinds', 'Tony Doyle', 'Marie Mullen', 'Marie Conmee', 'Gerry Walsh', 'Sean McGinley', 'Tom Hickey']"
0112642,Casper,https://m.media-amazon.com/images/M/MV5BZmQzZThjNDQtMjAxNC00YzhjLWFkNmItZDg4NjkxNjZkMjMxXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_FMjpg_UX1000_.jpg,1995,An afterlife therapist and his daughter meet a friendly young ghost when they move into a crumbling mansion in order to rid the premises of wicked spirits.,['Brad Silberling'],"['Joseph Oriolo', 'Sherri Stoner', 'Deanna Oliver']","['Bill Pullman', 'Christina Ricci', 'Cathy Moriarty', 'Eric Idle', 'Chauncey Leopardi', 'Spencer Vrooman', 'Malachi Pearson', 'Ben Stein', 'Don Novello', 'Fred Rogers', 'Terry Murphy', 'Ernestine Mercer', 'Doug Bruckner', 'Joe Nipote', 'Joe Alaskey', 'Brad Garrett', 'John Kassir', 'Garette Ratliff Henson']"
0088206,Supergirl,https://m.media-amazon.com/images/M/MV5BNjE1ZDYyNDAtNzQ1My00YjM0LWI5ZWItNTBmMDg2Nzg2ZmNmXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_FMjpg_UX1000_.jpg,1984,"After losing a powerful orb, Kara Zor-El, Superman's cousin, comes to Earth to retrieve it and instead finds herself up against a wicked witch.",['Jeannot Szwarc'],['David Odell'],"['Helen Slater', 'Faye Dunaway', ""Peter O'Toole"", 'Mia Farrow', 'Brenda Vaccaro', 'Peter Cook', 'Simon Ward', 'Marc McClure', 'Hart Bochner', 'Maureen Teefy', 'David Healy', 'Sandra Dickinson', 'Robyn Mandell', 'Jenifer Landor', 'Diana Ricardo', 'Nancy Lippold', 'Sonya Leite', 'Lynsey Beauchamp']"
0084649,Rém-mese,https://m.media-amazon.com/images/M/MV5BNDJlM2E1M2QtNTVmNi00MzNhLTlmZTgtMGM0YjYzYzhjM2JmXkEyXkFqcGdeQXVyNTkxMzEwMzU@._V1_FMjpg_UX1000_.jpg,1982,"To save her ill son, a field mouse must seek the aid of a colony of rats, with whom she has a deeper link than she suspected.",['Don Bluth'],"[""Robert C. O'Brien"", 'Don Bluth', 'John Pomeroy']","['Elizabeth Hartman', 'Derek Jacobi', 'Dom DeLuise', 'Arthur Malet', 'Hermione Baddeley', 'Shannen Doherty', 'Wil Wheaton', 'Jodi Hicks', 'Ina Fried', 'John Carradine', 'Peter Strauss', 'Paul Shenar', 'Tom Hatten', 'Lucille Bliss', 'Aldo Ray', 'Norbert Auerbach', 'Dick Kleiner', 'Charles Champlin']"
0108308,Tini nindzsa teknőcök 3.: Kiből lesz a szamuráj?,https://m.media-amazon.com/images/M/MV5BN2Q4MTY5YTgtNTNkMC00NjBiLThiZTEtNGQ4ODI0NTdmYTA3XkEyXkFqcGdeQXVyNjc5NjEzNA@@._V1_FMjpg_UX1000_.jpg,1993,"When journalist April O'Neil discovers an ancient scepter with magical powers, the Turtles must cow-a-bunga their way back to 17th century Japan to rescue her from the evil clutches of Lord ... Read all",['Stuart Gillard'],"['Kevin Eastman', 'Peter Laird', 'Stuart Gillard']","['Elias Koteas', 'Paige Turco', 'Stuart Wilson', 'Sab Shimono', 'Vivian Wu', 'Mark Caso', 'Matt Hill', 'Jim Raposa', 'David Fraser', 'James Murray', 'Eidan Hanzei', 'John Aylward', 'Mak Takano', 'Steve Akahoshi', 'Kent Kim', 'Ken Kensei', 'Travis A. Moon', 'Tad Horino']"
0115624,Barb Wire: A bosszúálló angyal,https://m.media-amazon.com/images/M/MV5BYWQ3NTc1YzQtNDJhYS00NDIzLWFmM2EtZjgxNzQwNDQ4YjNmXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_FMjpg_UX1000_.jpg,1996,"During the Second American Civil War in 2017, Barb Wire owns a nightclub called the Hammerhead. Things become complicated when her ex-lover Axel Hood, who is married to the fugitive Corrina ... Read all",['David Hogan'],"['Chris Warner', 'Ilene Chaiken', 'Chuck Pfarrer']","['Pamela Anderson', 'Amir AboulEla', 'Adriana Alexander', 'David Andriole', 'Vanessa Lee Asher', 'Ron Balicki', 'Jennifer Banko', 'Candace Kita', 'Xander Berkeley', 'Tony Bill', 'Alex Bookston', 'Gil Borgos', 'Andre Rosey Brown', 'Mark Collver', 'Tina Cote', 'Vinnie Curto', 'Shelly Desai', 'Miles Dougal']"
0157503,Szépségtépő verseny,https://m.media-amazon.com/images/M/MV5BOTBhYjRlYmYtNzQxZS00NmEwLTk3OTAtNjU4MDEwMmUyZDczXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_FMjpg_UX1000_.jpg,1999,A small-town beauty pageant turns deadly as it becomes clear that someone will go to any lengths to win.,['Michael Patrick Jann'],['Lona Williams'],"['Kirsten Dunst', 'Denise Richards', 'Ellen Barkin', 'Allison Janney', 'Kirstie Alley', 'Sam McMurray', 'Mindy Sterling', 'Brittany Murphy', 'Amy Adams', 'Laurie A. Sinclair', 'Shannon Nelson', 'Tara Redepenning', 'Sarah Stewart', 'Alexandra Holden', 'Brooke Elise Bushman', 'Matt Malloy', 'Michael McShane', 'Will Sasso']"
0120274,Tangó,https://m.media-amazon.com/images/M/MV5BMjc1OTFlNzctNDAxMS00M2IzLWEwMjItYTVjNTc0ZmEyNWFhXkEyXkFqcGdeQXVyMTcwOTQzOTYy._V1_FMjpg_UX1000_.jpg,1998,"Mario Suarez is a forty-something tango artist, whose wife Laura has left him. He leaves his apartment and starts preparing a film about tango.",['Carlos Saura'],['Carlos Saura'],"['Miguel Ángel Solá', 'Cecilia Narova', 'Mía Maestro', 'Juan Carlos Copes', 'Carlos Rivarola', 'Sandra Ballesteros', 'Óscar Cardozo Ocampo', 'Enrique Pinti', 'Julio Bocca', 'Juan Luis Galiardo', 'Martín Seefeld', 'Ricardo Díaz Mourelle', 'Antonio Soares Junior', 'Ariel Casas', 'Carlos Thiel', 'Nora Zinski', 'Fernando Llosa', 'Johana Copes']"
0110963,Margó királyné,https://m.media-amazon.com/images/M/MV5BNTc4NTdjODgtZmI1MS00MDI5LWFhZjYtMjAzNTVhYzk1ZjFiXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_FMjpg_UX1000_.jpg,1994,"Young Queen Margot finds herself trapped in an arranged marriage amidst a religious war between Catholics and Protestants. She hopes to escape with a new lover, but finds herself imprisoned ... Read all",['Patrice Chéreau'],"['Alexandre Dumas', 'Danièle Thompson', 'Patrice Chéreau']","['Isabelle Adjani', 'Daniel Auteuil', 'Jean-Hugues Anglade', 'Vincent Perez', 'Virna Lisi', 'Dominique Blanc', 'Pascal Greggory', 'Claudio Amendola', 'Miguel Bosé', 'Asia Argento', 'Julien Rassam', 'Thomas Kretschmann', 'Jean-Claude Brialy', 'Jean-Philippe Écoffey', 'Albano Guaetta', 'Johan Leysen', 'Dörte Lyssewski', 'Michelle Marquais']"
0111797,"Étel, ital, férfi, nő",https://m.media-amazon.com/images/M/MV5BMGEyNDI0OGQtMjY3Yi00NGU5LWFiNTQtNWMyZmJmNDAzMDMwXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_FMjpg_UX1000_.jpg,1994,A senior chef lives with his three grown daughters; the middle one finds her future plans affected by unexpected events and the life changes of the other household members.,['Ang Lee'],"['Ang Lee', 'James Schamus', 'Hui-Ling Wang']","['Sihung Lung', 'Kuei-Mei Yang', 'Wang Yu-wen', 'Chien-Lien Wu', 'Sylvia Chang', 'Winston Chao', 'Chen Chao-jung', 'Chit-Man Chan', 'Yu Chen', 'Ah-Lei Gua', 'Chi-Der Hong', 'Gin-Ming Hsu', 'Huel-Yi Lin', 'Shih-Jay Lin', 'Chin-Cheng Lu', 'Cho-Gin Nei', 'Yu-Chien Tang', 'Chung Ting']"
0090633,Egérmese,https://m.media-amazon.com/images/M/MV5BOGNjODEyNDgtYWNiYi00NDEwLWI2YTMtM2JmZWYyNjg2ZTczXkEyXkFqcGdeQXVyMzczMzE2ODM@._V1_FMjpg_UX1000_.jpg,1986,"While emigrating to the United States, a young Russian mouse gets separated from his family and must relocate them while trying to survive in a new country.",['Don Bluth'],"['David Kirschner', 'Judy Freudberg', 'Tony Geiss']","['Dom DeLuise', 'Christopher Plummer', 'Erica Yohn', 'Nehemiah Persoff', 'Amy Green', 'Phillip Glasser', 'John Finnegan', 'Will Ryan', 'Hal Smith', 'Pat Musick', 'Cathianne Blore', 'Neil Ross', 'Madeline Kahn', 'Alitzah', 'Betsy Cathcart', 'Johnny Guarnieri', 'Warren Hays', 'T. Daniel Hofstedt']"
0101329,Egérmese 2: Egérkék a Vadnyugaton,https://m.media-amazon.com/images/M/MV5BZmUyOTE4YmItN2E0Zi00M2ViLWIxMTctMmZhMDRhMDZhOWZlXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_FMjpg_UX1000_.jpg,1991,"Fievel's family decides to move out to the West, unaware that they are falling into a trap perpetrated by a smooth-talking cat.","['Phil Nibbelink', 'Simon Wells']","['David Kirschner', 'Charles Swenson', 'Flint Dille']","['James Stewart', 'John Cleese', 'Amy Irving', 'Phillip Glasser', 'Erica Yohn', 'Cathy Cavadini', 'Nehemiah Persoff', 'Dom DeLuise', 'Jon Lovitz', 'Jack Angel', 'Fausto Bara', 'Vanna Bonta', 'Philip L. Clarke', 'Jennifer Darling', 'Annie Holliday', 'Sherry Lynn', 'Lev Mailer', 'Mickie McGowan']"
0113071,Az első lovag,https://m.media-amazon.com/images/M/MV5BNzQ1MDU2ZWUtMmYzOS00ZWExLTk4M2QtNzE5MTFkZTNmZTJhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_FMjpg_UX1000_.jpg,1995,"Lancelot falls in love with Guinevere, who is due to be married to King Arthur. Meanwhile, a violent warlord tries to seize power from Arthur and his Knights of the Round Table.",['Jerry Zucker'],"['Lorne Cameron', 'David Hoselton', 'William Nicholson']","['Sean Connery', 'Richard Gere', 'Julia Ormond', 'Ben Cross', 'Liam Cunningham', 'Christopher Villiers', 'Valentine Pelka', 'Colin McCormack', 'Ralph Ineson', 'John Gielgud', 'Stuart Bunce', 'Jane Robbins', 'Jean Marie Coffey', 'Paul Kynman', 'Tom Lucy', 'John Blakey', 'Robert Gwyn Davin', 'Sean Blowers']"
0089469,Legenda,https://m.media-amazon.com/images/M/MV5BNmE3ZDc2MWYtNmJiMC00ZjhlLWEzODUtMzE0NzMwMTU4NmQxXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_FMjpg_UX1000_.jpg,1985,A young man must stop the Lord of Darkness from destroying daylight and marrying the woman he loves.,['Ridley Scott'],['William Hjortsberg'],"['Tom Cruise', 'Mia Sara', 'Tim Curry', 'David Bennent', 'Alice Playten', 'Billy Barty', 'Cork Hubbert', ""Peter O'Farrell"", 'Kiran Shah', 'Annabelle Lanyon', 'Robert Picardo', 'Tina Martin', 'Ian Longmur', 'Michael Crane', 'Liz Gilbert', 'Eddie Powell', 'Ian Stewart', 'Jeff Davies']"
0091790,Álmodj rózsaszínt,https://m.media-amazon.com/images/M/MV5BOGE3ZmVjMzMtMDcxNi00YjM5LTg3NjMtZWMxYjlhNTk2MmZjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_FMjpg_UX1000_.jpg,1986,A poor girl must choose between the affections of dating her childhood sweetheart or a rich but sensitive playboy.,['Howard Deutch'],['John Hughes'],"['Molly Ringwald', 'Jon Cryer', 'Harry Dean Stanton', 'Annie Potts', 'James Spader', 'Andrew McCarthy', 'Jim Haynie', 'Alexa Kenin', 'Kate Vernon', 'Andrew Dice Clay', 'Emily Longstreth', 'Margaret Colin', 'Jamie Anders', 'Gina Gershon', 'Bader Howar', 'Christian Jacobs', 'Audre Johnston', 'Melanie Manos']"
0055824,Rettegés foka,https://m.media-amazon.com/images/M/MV5BNzg2M2ZmYTUtY2RjZS00YTU0LThmZjctY2EyYzFmYmE3NzE3XkEyXkFqcGdeQXVyNjc5NjEzNA@@._V1_FMjpg_UX1000_.jpg,1962,A lawyer's family is stalked by a man he once helped put in jail.,['J. Lee Thompson'],"['John D. MacDonald', 'James R. Webb']","['Gregory Peck', 'Robert Mitchum', 'Polly Bergen', 'Lori Martin', 'Martin Balsam', 'Jack Kruschen', 'Telly Savalas', 'Barrie Chase', 'Paul Comi', 'John McKee', 'Page Slattery', 'Ward Ramsey', 'Edward Platt', 'Will Wright', 'Joan Staley', 'Norma Yost', 'Mack Williams', 'Tom Newman']"
0144964,Hegylakó 4: A játszma vége,https://m.media-amazon.com/images/M/MV5BZWMyZDdhNDYtNWE5MS00N2Q5LThmYjMtOGMzZjFmOGIzMWQ3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_FMjpg_UX1000_.jpg,2000,"Immortals Connor and Duncan MacLeod must join forces against Kell, an evil immortal who has become too strong for anyone to face alone.",['Douglas Aarniokoski'],"['Gregory Widen', 'Eric Bernt', 'Gillian Horvath']","['Christopher Lambert', 'Adrian Paul', 'Bruce Payne', 'Lisa Barbuscia', 'Donnie Yen', 'Jim Byrnes', 'Peter Wingfield', 'Damon Dash', 'Beatie Edney', 'Sheila Gish', 'Oris Erhuero', 'Ian Paul Cassidy', 'Adam Copeland', 'Mihnea Trusca', 'June Watson', 'Donald Douglas', 'Liviu Timus', 'Christopher Leps']"
0091203,Hegylakó,https://m.media-amazon.com/images/M/MV5BMTYxMzc0NDk1NV5BMl5BanBnXkFtZTgwNTcyMDEyODE@._V1_FMjpg_UX1000_.jpg,1986,"An immortal Scottish swordsman must confront the last of his immortal opponents, a murderously brutal barbarian who lusts for the fabled ""Prize"".",['Russell Mulcahy'],"['Gregory Widen', 'Peter Bellwood', 'Larry Ferguson']","['Christopher Lambert', 'Sean Connery', 'Clancy Brown', 'Roxanne Hart', 'Beatie Edney', 'Alan North', 'Sheila Gish', 'Jon Polito', 'Hugh Quarshie', 'Christopher Malcolm', 'Peter Diamond', 'Billy Hartman', 'James Cosmo', 'Celia Imrie', 'Alistair Findlay', 'Edward Wiley', 'James McKenna', 'John Cassady']"
0098067,Vásott szülők,https://m.media-amazon.com/images/M/MV5BNzAzNjlkMDUtMjg4Yy00NmVmLWFmYzktMDcwMGYxZjI3Y2RkXkEyXkFqcGdeQXVyOTYyMTY2NzQ@._V1_FMjpg_UX1000_.jpg,PG-13,Four Buckman siblings attempt to raise their children - each in their own different style - and deal with the joys and sorrows that the process brings.,['Ron Howard'],"['Lowell Ganz', 'Babaloo Mandel', 'Ron Howard']","['Steve Martin', 'Mary Steenburgen', 'Dianne Wiest', 'Jason Robards', 'Rick Moranis', 'Tom Hulce', 'Martha Plimpton', 'Keanu Reeves', 'Harley Jane Kozak', 'Dennis Dugan', 'Joaquin Phoenix', 'Eileen Ryan', 'Helen Shaw', 'Jasen Fisher', 'Paul Linke', 'Alisan Porter', 'Zachary La Voy', 'Ivyann Schwan']"
0111333,Hattyúhercegnő,https://m.media-amazon.com/images/M/MV5BNDM2OGM1MjAtYjA3Zi00NzEzLWFiOWMtYjg4MDdiMzYzMWVkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDA5Mjg5MjA@._V1_FMjpg_UX1000_.jpg,1994,A power-hungry sorcerer curses a princess to live as a swan by day in this tale of everlasting love.,['Richard Rich'],"['Richard Rich', 'Brian Nissen']","['Jack Palance', 'Howard McGillin', 'Michelle Nicastro', 'Liz Callaway', 'John Cleese', 'Steven Wright', 'Steve Vinovich', 'Mark Harelik', 'James Arrington', 'Davis Gaines', 'Joel McKinnon Miller', 'Dakin Matthews', 'Sandy Duncan', 'Brian Nissen', 'Adam Wylie', 'Adrian Zahiri', 'Tom Alan Robbins', 'Bess Hopper']"
0118661,Bosszúállók,https://m.media-amazon.com/images/M/MV5BZGM4Y2RmNWItYTI1ZS00OTJiLThjZjEtOTA4ODNkNjY1YzE4XkEyXkFqcGdeQXVyNDEzMTc0Mg@@._V1_FMjpg_UX1000_.jpg,1998,Two British Agents team up to stop Sir August de Wynter from destroying the world with a weather-changing machine.,['Jeremiah S. Chechik'],"['Sydney Newman', 'Don MacPherson']","['Ralph Fiennes', 'Uma Thurman', 'Sean Connery', 'Patrick Macnee', 'Jim Broadbent', 'Fiona Shaw', 'Eddie Izzard', 'Eileen Atkins', 'John Wood', 'Carmen Ejogo', 'Keeley Hawes', 'Shaun Ryder', 'Nicholas Woodeson', 'Michael Godley', 'Richard Lumsden', 'Daniel Crowder', 'Nadim Sawalha', 'Christopher Godwin']"
0104940,Muppeték karácsonyi éneke,https://m.media-amazon.com/images/M/MV5BN2Y0NWRkNWItZWEwNi00MDNlLWJmZDYtNTkwYzI5Nzg4MjVjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_FMjpg_UX1000_.jpg,1992,The Muppets present their own touching rendition of Charles Dickens' classic tale.,['Brian Henson'],"['Charles Dickens', 'Jerry Juhl']","['Michael Caine', 'Dave Goelz', 'Steve Whitmire', 'Jerry Nelson', 'Frank Oz', 'David Rudman', 'Don Austen', 'Robert Tygner', 'Karen Prell', 'William Todd-Jones', 'Jessica Fox', 'Steven Mackintosh', 'Meredith Braun', 'Robin Weaver', 'Raymond Coulthard', 'Russell Martin', 'Theo Sanders', 'Kristopher Milnes']"
0055254,101 kiskutya,https://m.media-amazon.com/images/M/MV5BZTZlMDkyZjItYzhiMS00NTg2LTljMjMtYTU4YTgxMzM4OWU3XkEyXkFqcGdeQXVyMTU1OTMyNDc5._V1_FMjpg_UX1000_.jpg,1961,"When a litter of Dalmatian puppies are abducted by the minions of Cruella De Vil, the owners must find them before she uses them for a diabolical fashion statement.","['Clyde Geronimi', 'Hamilton Luske', 'Wolfgang Reitherman']","['Bill Peet', 'Dodie Smith']","['Rod Taylor', 'Betty Lou Gerson', ""J. Pat O'Malley"", 'Martha Wentworth', 'Ben Wright', 'Cate Bauer', 'David Frankham', 'Frederick Worlock', 'Lisa Davis', 'Tom Conway', 'Tudor Owen', 'George Pelling', 'Ramsay Hill', 'Sylvia Marriott', 'Queenie Leonard', 'Marjorie Bennett', 'Mickey Maga', 'Barbara Beaird']"
0100477,Mentőcsapat a kenguruk földjén,https://m.media-amazon.com/images/M/MV5BNjY1OWZkMjQtMDY0YS00ZGRiLTg1YjktMzlmZWQyZWMzZGI1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_FMjpg_UX1000_.jpg,1990,R.A.S. agents Miss Bianca and Bernard race to Australia to save a little boy and a rare golden eagle from a murderous poacher.,"['Hendel Butoy', 'Mike Gabriel']","['Jim Cox', 'Karey Kirkpatrick', 'Byron Simpson']","['Bob Newhart', 'Eva Gabor', 'John Candy', 'Tristan Rogers', 'Adam Ryen', 'George C. Scott', 'Wayne Robson', 'Douglas Seale', 'Frank Welker', 'Bernard Fox', 'Peter Firth', 'Billy Barty', 'Ed Gilbert', 'Carla Meyer', 'Russi Taylor', 'Brian Cummings', 'Linda Gary', 'Little Richard']"
